Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Denmark,DNK,2025-10-10 21:00:00,2025-10-10 23:00:00,20.18
Denmark,DNK,2025-10-10 22:00:00,2025-10-11 00:00:00,22.38
Denmark,DNK,2025-10-10 23:00:00,2025-10-11 01:00:00,22.52
Denmark,DNK,2025-10-11 00:00:00,2025-10-11 02:00:00,22.69
Denmark,DNK,2025-10-11 01:00:00,2025-10-11 03:00:00,23.32
Denmark,DNK,2025-10-11 02:00:00,2025-10-11 04:00:00,23.37
Denmark,DNK,2025-10-11 03:00:00,2025-10-11 05:00:00,23.82
Denmark,DNK,2025-10-11 04:00:00,2025-10-11 06:00:00,38.45
Denmark,DNK,2025-10-11 05:00:00,2025-10-11 07:00:00,58.89
Denmark,DNK,2025-10-11 06:00:00,2025-10-11 08:00:00,79.63
Denmark,DNK,2025-10-11 07:00:00,2025-10-11 09:00:00,53.72
Denmark,DNK,2025-10-11 08:00:00,2025-10-11 10:00:00,49.32
Denmark,DNK,2025-10-11 09:00:00,2025-10-11 11:00:00,36.18
Denmark,DNK,2025-10-11 10:00:00,2025-10-11 12:00:00,33.97
Denmark,DNK,2025-10-11 11:00:00,2025-10-11 13:00:00,38.56
Denmark,DNK,2025-10-11 12:00:00,2025-10-11 14:00:00,37.59
Denmark,DNK,2025-10-11 13:00:00,2025-10-11 15:00:00,39.97
Denmark,DNK,2025-10-11 14:00:00,2025-10-11 16:00:00,40.07
Denmark,DNK,2025-10-11 15:00:00,2025-10-11 17:00:00,66.59
Denmark,DNK,2025-10-11 16:00:00,2025-10-11 18:00:00,125.94
Denmark,DNK,2025-10-11 17:00:00,2025-10-11 19:00:00,161.97
Denmark,DNK,2025-10-11 18:00:00,2025-10-11 20:00:00,120.0
Denmark,DNK,2025-10-11 19:00:00,2025-10-11 21:00:00,99.79
Denmark,DNK,2025-10-11 20:00:00,2025-10-11 22:00:00,98.41
Denmark,DNK,2025-10-11 21:00:00,2025-10-11 23:00:00,87.83
Denmark,DNK,2025-10-11 22:00:00,2025-10-12 00:00:00,90.09
Denmark,DNK,2025-10-11 23:00:00,2025-10-12 01:00:00,79.42
Denmark,DNK,2025-10-12 00:00:00,2025-10-12 02:00:00,75.58
Denmark,DNK,2025-10-12 01:00:00,2025-10-12 03:00:00,75.02
Denmark,DNK,2025-10-12 02:00:00,2025-10-12 04:00:00,71.92
Denmark,DNK,2025-10-12 03:00:00,2025-10-12 05:00:00,67.9
Denmark,DNK,2025-10-12 04:00:00,2025-10-12 06:00:00,71.63
Denmark,DNK,2025-10-12 05:00:00,2025-10-12 07:00:00,53.63
Denmark,DNK,2025-10-12 06:00:00,2025-10-12 08:00:00,50.71
Denmark,DNK,2025-10-12 07:00:00,2025-10-12 09:00:00,41.67
Denmark,DNK,2025-10-12 08:00:00,2025-10-12 10:00:00,35.3
Denmark,DNK,2025-10-12 09:00:00,2025-10-12 11:00:00,34.28
Denmark,DNK,2025-10-12 10:00:00,2025-10-12 12:00:00,24.79
Denmark,DNK,2025-10-12 11:00:00,2025-10-12 13:00:00,14.33
Denmark,DNK,2025-10-12 12:00:00,2025-10-12 14:00:00,23.34
Denmark,DNK,2025-10-12 13:00:00,2025-10-12 15:00:00,35.31
Denmark,DNK,2025-10-12 14:00:00,2025-10-12 16:00:00,29.35
Denmark,DNK,2025-10-12 15:00:00,2025-10-12 17:00:00,56.8
Denmark,DNK,2025-10-12 16:00:00,2025-10-12 18:00:00,48.51
Denmark,DNK,2025-10-12 17:00:00,2025-10-12 19:00:00,40.08
Denmark,DNK,2025-10-12 18:00:00,2025-10-12 20:00:00,33.88
Denmark,DNK,2025-10-12 19:00:00,2025-10-12 21:00:00,29.4
Denmark,DNK,2025-10-12 20:00:00,2025-10-12 22:00:00,25.39
Denmark,DNK,2025-10-12 21:00:00,2025-10-12 23:00:00,16.79
Denmark,DNK,2025-10-12 22:00:00,2025-10-13 00:00:00,0.0
Denmark,DNK,2025-10-12 23:00:00,2025-10-13 01:00:00,-0.01
Denmark,DNK,2025-10-13 00:00:00,2025-10-13 02:00:00,-0.07
Denmark,DNK,2025-10-13 01:00:00,2025-10-13 03:00:00,-0.37
Denmark,DNK,2025-10-13 02:00:00,2025-10-13 04:00:00,-0.51
Denmark,DNK,2025-10-13 03:00:00,2025-10-13 05:00:00,-0.09
Denmark,DNK,2025-10-13 04:00:00,2025-10-13 06:00:00,-0.01
Denmark,DNK,2025-10-13 05:00:00,2025-10-13 07:00:00,1.07
Denmark,DNK,2025-10-13 06:00:00,2025-10-13 08:00:00,11.89
Denmark,DNK,2025-10-13 07:00:00,2025-10-13 09:00:00,7.46
Denmark,DNK,2025-10-13 08:00:00,2025-10-13 10:00:00,4.91
Denmark,DNK,2025-10-13 09:00:00,2025-10-13 11:00:00,6.21
Denmark,DNK,2025-10-13 10:00:00,2025-10-13 12:00:00,6.38
Denmark,DNK,2025-10-13 11:00:00,2025-10-13 13:00:00,7.1
Denmark,DNK,2025-10-13 12:00:00,2025-10-13 14:00:00,7.92
Denmark,DNK,2025-10-13 13:00:00,2025-10-13 15:00:00,12.68
Denmark,DNK,2025-10-13 14:00:00,2025-10-13 16:00:00,15.85
Denmark,DNK,2025-10-13 15:00:00,2025-10-13 17:00:00,21.7
Denmark,DNK,2025-10-13 16:00:00,2025-10-13 18:00:00,35.46
Denmark,DNK,2025-10-13 17:00:00,2025-10-13 19:00:00,52.33
Denmark,DNK,2025-10-13 18:00:00,2025-10-13 20:00:00,39.51
Denmark,DNK,2025-10-13 19:00:00,2025-10-13 21:00:00,38.43
Denmark,DNK,2025-10-13 20:00:00,2025-10-13 22:00:00,40.13
Denmark,DNK,2025-10-13 21:00:00,2025-10-13 23:00:00,36.81
Denmark,DNK,2025-10-13 22:00:00,2025-10-14 00:00:00,37.1
Denmark,DNK,2025-10-13 23:00:00,2025-10-14 01:00:00,35.25
Denmark,DNK,2025-10-14 00:00:00,2025-10-14 02:00:00,35.17
Denmark,DNK,2025-10-14 01:00:00,2025-10-14 03:00:00,34.36
Denmark,DNK,2025-10-14 02:00:00,2025-10-14 04:00:00,39.33
Denmark,DNK,2025-10-14 03:00:00,2025-10-14 05:00:00,62.2
Denmark,DNK,2025-10-14 04:00:00,2025-10-14 06:00:00,98.74
Denmark,DNK,2025-10-14 05:00:00,2025-10-14 07:00:00,130.53
Denmark,DNK,2025-10-14 06:00:00,2025-10-14 08:00:00,153.12
Denmark,DNK,2025-10-14 07:00:00,2025-10-14 09:00:00,117.94
Denmark,DNK,2025-10-14 08:00:00,2025-10-14 10:00:00,100.95
Denmark,DNK,2025-10-14 09:00:00,2025-10-14 11:00:00,93.23
Denmark,DNK,2025-10-14 10:00:00,2025-10-14 12:00:00,86.24
Denmark,DNK,2025-10-14 11:00:00,2025-10-14 13:00:00,82.6
Denmark,DNK,2025-10-14 12:00:00,2025-10-14 14:00:00,74.16
Denmark,DNK,2025-10-14 13:00:00,2025-10-14 15:00:00,87.08
Denmark,DNK,2025-10-14 14:00:00,2025-10-14 16:00:00,105.79
Denmark,DNK,2025-10-14 15:00:00,2025-10-14 17:00:00,158.51
Denmark,DNK,2025-10-14 16:00:00,2025-10-14 18:00:00,250.0
Denmark,DNK,2025-10-14 17:00:00,2025-10-14 19:00:00,263.27
Denmark,DNK,2025-10-14 18:00:00,2025-10-14 20:00:00,158.0
Denmark,DNK,2025-10-14 19:00:00,2025-10-14 21:00:00,114.12
Denmark,DNK,2025-10-14 20:00:00,2025-10-14 22:00:00,99.66
Denmark,DNK,2025-10-14 21:00:00,2025-10-14 23:00:00,94.8
Denmark,DNK,2025-10-14 22:00:00,2025-10-15 00:00:00,91.23
Denmark,DNK,2025-10-14 23:00:00,2025-10-15 01:00:00,86.49
Denmark,DNK,2025-10-15 00:00:00,2025-10-15 02:00:00,88.35
Denmark,DNK,2025-10-15 01:00:00,2025-10-15 03:00:00,84.04
Denmark,DNK,2025-10-15 02:00:00,2025-10-15 04:00:00,80.8
Denmark,DNK,2025-10-15 03:00:00,2025-10-15 05:00:00,89.51
Denmark,DNK,2025-10-15 04:00:00,2025-10-15 06:00:00,114.53
Denmark,DNK,2025-10-15 05:00:00,2025-10-15 07:00:00,185.39
Denmark,DNK,2025-10-15 06:00:00,2025-10-15 08:00:00,176.61
Denmark,DNK,2025-10-15 07:00:00,2025-10-15 09:00:00,110.54
Denmark,DNK,2025-10-15 08:00:00,2025-10-15 10:00:00,92.75
Denmark,DNK,2025-10-15 09:00:00,2025-10-15 11:00:00,83.05
Denmark,DNK,2025-10-15 10:00:00,2025-10-15 12:00:00,78.47
Denmark,DNK,2025-10-15 11:00:00,2025-10-15 13:00:00,71.75
Denmark,DNK,2025-10-15 12:00:00,2025-10-15 14:00:00,75.9
Denmark,DNK,2025-10-15 13:00:00,2025-10-15 15:00:00,83.36
Denmark,DNK,2025-10-15 14:00:00,2025-10-15 16:00:00,89.03
Denmark,DNK,2025-10-15 15:00:00,2025-10-15 17:00:00,120.69
Denmark,DNK,2025-10-15 16:00:00,2025-10-15 18:00:00,136.79
Denmark,DNK,2025-10-15 17:00:00,2025-10-15 19:00:00,97.31
Denmark,DNK,2025-10-15 18:00:00,2025-10-15 20:00:00,76.26
Denmark,DNK,2025-10-15 19:00:00,2025-10-15 21:00:00,66.65
Denmark,DNK,2025-10-15 20:00:00,2025-10-15 22:00:00,59.65
Denmark,DNK,2025-10-15 21:00:00,2025-10-15 23:00:00,40.78
Denmark,DNK,2025-10-15 22:00:00,2025-10-16 00:00:00,23.35
Denmark,DNK,2025-10-15 23:00:00,2025-10-16 01:00:00,12.8
Denmark,DNK,2025-10-16 00:00:00,2025-10-16 02:00:00,5.3
Denmark,DNK,2025-10-16 01:00:00,2025-10-16 03:00:00,3.61
Denmark,DNK,2025-10-16 02:00:00,2025-10-16 04:00:00,3.19
Denmark,DNK,2025-10-16 03:00:00,2025-10-16 05:00:00,8.2
Denmark,DNK,2025-10-16 04:00:00,2025-10-16 06:00:00,40.35
Denmark,DNK,2025-10-16 05:00:00,2025-10-16 07:00:00,47.41
Denmark,DNK,2025-10-16 06:00:00,2025-10-16 08:00:00,54.45
Denmark,DNK,2025-10-16 07:00:00,2025-10-16 09:00:00,47.55
Denmark,DNK,2025-10-16 08:00:00,2025-10-16 10:00:00,26.68
Denmark,DNK,2025-10-16 09:00:00,2025-10-16 11:00:00,14.16
Denmark,DNK,2025-10-16 10:00:00,2025-10-16 12:00:00,4.09
Denmark,DNK,2025-10-16 11:00:00,2025-10-16 13:00:00,2.37
Denmark,DNK,2025-10-16 12:00:00,2025-10-16 14:00:00,4.05
Denmark,DNK,2025-10-16 13:00:00,2025-10-16 15:00:00,14.13
Denmark,DNK,2025-10-16 14:00:00,2025-10-16 16:00:00,26.95
Denmark,DNK,2025-10-16 15:00:00,2025-10-16 17:00:00,35.25
Denmark,DNK,2025-10-16 16:00:00,2025-10-16 18:00:00,37.19
Denmark,DNK,2025-10-16 17:00:00,2025-10-16 19:00:00,36.52
Denmark,DNK,2025-10-16 18:00:00,2025-10-16 20:00:00,35.85
Denmark,DNK,2025-10-16 19:00:00,2025-10-16 21:00:00,25.98
Denmark,DNK,2025-10-16 20:00:00,2025-10-16 22:00:00,22.21
Denmark,DNK,2025-10-16 21:00:00,2025-10-16 23:00:00,18.64
Denmark,DNK,2025-10-16 22:00:00,2025-10-17 00:00:00,11.98
Denmark,DNK,2025-10-16 23:00:00,2025-10-17 01:00:00,8.95
Denmark,DNK,2025-10-17 00:00:00,2025-10-17 02:00:00,8.0
Denmark,DNK,2025-10-17 01:00:00,2025-10-17 03:00:00,4.82
Denmark,DNK,2025-10-17 02:00:00,2025-10-17 04:00:00,7.7
Denmark,DNK,2025-10-17 03:00:00,2025-10-17 05:00:00,19.71
Denmark,DNK,2025-10-17 04:00:00,2025-10-17 06:00:00,35.08
Denmark,DNK,2025-10-17 05:00:00,2025-10-17 07:00:00,40.03
Denmark,DNK,2025-10-17 06:00:00,2025-10-17 08:00:00,41.12
Denmark,DNK,2025-10-17 07:00:00,2025-10-17 09:00:00,40.46
Denmark,DNK,2025-10-17 08:00:00,2025-10-17 10:00:00,38.46
Denmark,DNK,2025-10-17 09:00:00,2025-10-17 11:00:00,38.48
Denmark,DNK,2025-10-17 10:00:00,2025-10-17 12:00:00,38.96
Denmark,DNK,2025-10-17 11:00:00,2025-10-17 13:00:00,40.92
Denmark,DNK,2025-10-17 12:00:00,2025-10-17 14:00:00,43.29
Denmark,DNK,2025-10-17 13:00:00,2025-10-17 15:00:00,63.55
Denmark,DNK,2025-10-17 14:00:00,2025-10-17 16:00:00,92.68
Denmark,DNK,2025-10-17 15:00:00,2025-10-17 17:00:00,119.7
Denmark,DNK,2025-10-17 16:00:00,2025-10-17 18:00:00,173.21
Denmark,DNK,2025-10-17 17:00:00,2025-10-17 19:00:00,171.0
Denmark,DNK,2025-10-17 18:00:00,2025-10-17 20:00:00,117.5
Denmark,DNK,2025-10-17 19:00:00,2025-10-17 21:00:00,97.81
Denmark,DNK,2025-10-17 20:00:00,2025-10-17 22:00:00,89.05
Denmark,DNK,2025-10-17 21:00:00,2025-10-17 23:00:00,82.21
Denmark,DNK,2025-10-17 22:00:00,2025-10-18 00:00:00,80.95
Denmark,DNK,2025-10-17 23:00:00,2025-10-18 01:00:00,81.16
Denmark,DNK,2025-10-18 00:00:00,2025-10-18 02:00:00,82.73
Denmark,DNK,2025-10-18 01:00:00,2025-10-18 03:00:00,78.84
Denmark,DNK,2025-10-18 02:00:00,2025-10-18 04:00:00,81.19
Denmark,DNK,2025-10-18 03:00:00,2025-10-18 05:00:00,84.34
Denmark,DNK,2025-10-18 04:00:00,2025-10-18 06:00:00,98.89
Denmark,DNK,2025-10-18 05:00:00,2025-10-18 07:00:00,149.78
Denmark,DNK,2025-10-18 06:00:00,2025-10-18 08:00:00,156.24
Denmark,DNK,2025-10-18 07:00:00,2025-10-18 09:00:00,111.0
Denmark,DNK,2025-10-18 08:00:00,2025-10-18 10:00:00,95.76
Denmark,DNK,2025-10-18 09:00:00,2025-10-18 11:00:00,85.3
Denmark,DNK,2025-10-18 10:00:00,2025-10-18 12:00:00,82.96
Denmark,DNK,2025-10-18 11:00:00,2025-10-18 13:00:00,80.2
Denmark,DNK,2025-10-18 12:00:00,2025-10-18 14:00:00,81.19
Denmark,DNK,2025-10-18 13:00:00,2025-10-18 15:00:00,84.34
Denmark,DNK,2025-10-18 14:00:00,2025-10-18 16:00:00,103.29
Denmark,DNK,2025-10-18 15:00:00,2025-10-18 17:00:00,133.67
Denmark,DNK,2025-10-18 16:00:00,2025-10-18 18:00:00,181.28
Denmark,DNK,2025-10-18 17:00:00,2025-10-18 19:00:00,142.58
Denmark,DNK,2025-10-18 18:00:00,2025-10-18 20:00:00,103.25
Denmark,DNK,2025-10-18 19:00:00,2025-10-18 21:00:00,96.83
Denmark,DNK,2025-10-18 20:00:00,2025-10-18 22:00:00,93.26
Denmark,DNK,2025-10-18 21:00:00,2025-10-18 23:00:00,85.54
Denmark,DNK,2025-10-18 22:00:00,2025-10-19 00:00:00,87.06
Denmark,DNK,2025-10-18 23:00:00,2025-10-19 01:00:00,83.03
Denmark,DNK,2025-10-19 00:00:00,2025-10-19 02:00:00,79.91
Denmark,DNK,2025-10-19 01:00:00,2025-10-19 03:00:00,75.26
Denmark,DNK,2025-10-19 02:00:00,2025-10-19 04:00:00,75.87
Denmark,DNK,2025-10-19 03:00:00,2025-10-19 05:00:00,76.77
Denmark,DNK,2025-10-19 04:00:00,2025-10-19 06:00:00,80.0
Denmark,DNK,2025-10-19 05:00:00,2025-10-19 07:00:00,91.91
Denmark,DNK,2025-10-19 06:00:00,2025-10-19 08:00:00,89.66
Denmark,DNK,2025-10-19 07:00:00,2025-10-19 09:00:00,84.6
Denmark,DNK,2025-10-19 08:00:00,2025-10-19 10:00:00,78.8
Denmark,DNK,2025-10-19 09:00:00,2025-10-19 11:00:00,73.32
Denmark,DNK,2025-10-19 10:00:00,2025-10-19 12:00:00,66.16
Denmark,DNK,2025-10-19 11:00:00,2025-10-19 13:00:00,60.96
Denmark,DNK,2025-10-19 12:00:00,2025-10-19 14:00:00,63.89
Denmark,DNK,2025-10-19 13:00:00,2025-10-19 15:00:00,79.07
Denmark,DNK,2025-10-19 14:00:00,2025-10-19 16:00:00,98.09
Denmark,DNK,2025-10-19 15:00:00,2025-10-19 17:00:00,109.14
Denmark,DNK,2025-10-19 16:00:00,2025-10-19 18:00:00,135.82
Denmark,DNK,2025-10-19 17:00:00,2025-10-19 19:00:00,118.93
Denmark,DNK,2025-10-19 18:00:00,2025-10-19 20:00:00,96.8
Denmark,DNK,2025-10-19 19:00:00,2025-10-19 21:00:00,90.18
Denmark,DNK,2025-10-19 20:00:00,2025-10-19 22:00:00,83.83
Denmark,DNK,2025-10-19 21:00:00,2025-10-19 23:00:00,73.33
Denmark,DNK,2025-10-19 22:00:00,2025-10-20 00:00:00,54.04
Denmark,DNK,2025-10-19 23:00:00,2025-10-20 01:00:00,54.9
Denmark,DNK,2025-10-20 00:00:00,2025-10-20 02:00:00,54.58
Denmark,DNK,2025-10-20 01:00:00,2025-10-20 03:00:00,55.91
Denmark,DNK,2025-10-20 02:00:00,2025-10-20 04:00:00,59.59
Denmark,DNK,2025-10-20 03:00:00,2025-10-20 05:00:00,32.43
Denmark,DNK,2025-10-20 04:00:00,2025-10-20 06:00:00,32.23
Denmark,DNK,2025-10-20 05:00:00,2025-10-20 07:00:00,39.06
Denmark,DNK,2025-10-20 06:00:00,2025-10-20 08:00:00,48.26
Denmark,DNK,2025-10-20 07:00:00,2025-10-20 09:00:00,45.75
Denmark,DNK,2025-10-20 08:00:00,2025-10-20 10:00:00,6.37
Denmark,DNK,2025-10-20 09:00:00,2025-10-20 11:00:00,0.08
Denmark,DNK,2025-10-20 10:00:00,2025-10-20 12:00:00,0.0
Denmark,DNK,2025-10-20 11:00:00,2025-10-20 13:00:00,-0.98
Denmark,DNK,2025-10-20 12:00:00,2025-10-20 14:00:00,-2.01
Denmark,DNK,2025-10-20 13:00:00,2025-10-20 15:00:00,0.0
Denmark,DNK,2025-10-20 14:00:00,2025-10-20 16:00:00,5.1
Denmark,DNK,2025-10-20 15:00:00,2025-10-20 17:00:00,55.45
Denmark,DNK,2025-10-20 16:00:00,2025-10-20 18:00:00,42.67
Denmark,DNK,2025-10-20 17:00:00,2025-10-20 19:00:00,36.06
Denmark,DNK,2025-10-20 18:00:00,2025-10-20 20:00:00,33.91
Denmark,DNK,2025-10-20 19:00:00,2025-10-20 21:00:00,20.95
Denmark,DNK,2025-10-20 20:00:00,2025-10-20 22:00:00,12.15
Denmark,DNK,2025-10-20 21:00:00,2025-10-20 23:00:00,1.93
Denmark,DNK,2025-10-20 22:00:00,2025-10-21 00:00:00,-0.1
Denmark,DNK,2025-10-20 23:00:00,2025-10-21 01:00:00,-0.1
Denmark,DNK,2025-10-21 00:00:00,2025-10-21 02:00:00,-0.14
Denmark,DNK,2025-10-21 01:00:00,2025-10-21 03:00:00,-0.08
Denmark,DNK,2025-10-21 02:00:00,2025-10-21 04:00:00,-0.04
Denmark,DNK,2025-10-21 03:00:00,2025-10-21 05:00:00,3.25
Denmark,DNK,2025-10-21 04:00:00,2025-10-21 06:00:00,4.37
Denmark,DNK,2025-10-21 05:00:00,2025-10-21 07:00:00,40.38
Denmark,DNK,2025-10-21 06:00:00,2025-10-21 08:00:00,39.16
Denmark,DNK,2025-10-21 07:00:00,2025-10-21 09:00:00,32.2
Denmark,DNK,2025-10-21 08:00:00,2025-10-21 10:00:00,28.88
Denmark,DNK,2025-10-21 09:00:00,2025-10-21 11:00:00,27.98
Denmark,DNK,2025-10-21 10:00:00,2025-10-21 12:00:00,25.27
Denmark,DNK,2025-10-21 11:00:00,2025-10-21 13:00:00,28.12
Denmark,DNK,2025-10-21 12:00:00,2025-10-21 14:00:00,22.62
Denmark,DNK,2025-10-21 13:00:00,2025-10-21 15:00:00,58.27
Denmark,DNK,2025-10-21 14:00:00,2025-10-21 16:00:00,89.87
Denmark,DNK,2025-10-21 15:00:00,2025-10-21 17:00:00,130.04
Denmark,DNK,2025-10-21 16:00:00,2025-10-21 18:00:00,212.15
Denmark,DNK,2025-10-21 17:00:00,2025-10-21 19:00:00,188.35
Denmark,DNK,2025-10-21 18:00:00,2025-10-21 20:00:00,128.44
Denmark,DNK,2025-10-21 19:00:00,2025-10-21 21:00:00,100.6
Denmark,DNK,2025-10-21 20:00:00,2025-10-21 22:00:00,97.8
Denmark,DNK,2025-10-21 21:00:00,2025-10-21 23:00:00,92.97
Denmark,DNK,2025-10-21 22:00:00,2025-10-22 00:00:00,89.42
Denmark,DNK,2025-10-21 23:00:00,2025-10-22 01:00:00,87.52
Denmark,DNK,2025-10-22 00:00:00,2025-10-22 02:00:00,85.69
Denmark,DNK,2025-10-22 01:00:00,2025-10-22 03:00:00,83.6
Denmark,DNK,2025-10-22 02:00:00,2025-10-22 04:00:00,83.02
Denmark,DNK,2025-10-22 03:00:00,2025-10-22 05:00:00,86.0
Denmark,DNK,2025-10-22 04:00:00,2025-10-22 06:00:00,98.14
Denmark,DNK,2025-10-22 05:00:00,2025-10-22 07:00:00,153.11
Denmark,DNK,2025-10-22 06:00:00,2025-10-22 08:00:00,165.59
Denmark,DNK,2025-10-22 07:00:00,2025-10-22 09:00:00,113.44
Denmark,DNK,2025-10-22 08:00:00,2025-10-22 10:00:00,98.95
Denmark,DNK,2025-10-22 09:00:00,2025-10-22 11:00:00,86.46
Denmark,DNK,2025-10-22 10:00:00,2025-10-22 12:00:00,49.19
Denmark,DNK,2025-10-22 11:00:00,2025-10-22 13:00:00,45.23
Denmark,DNK,2025-10-22 12:00:00,2025-10-22 14:00:00,45.47
Denmark,DNK,2025-10-22 13:00:00,2025-10-22 15:00:00,50.65
Denmark,DNK,2025-10-22 14:00:00,2025-10-22 16:00:00,37.6
Denmark,DNK,2025-10-22 15:00:00,2025-10-22 17:00:00,101.78
Denmark,DNK,2025-10-22 16:00:00,2025-10-22 18:00:00,139.92
Denmark,DNK,2025-10-22 17:00:00,2025-10-22 19:00:00,157.75
Denmark,DNK,2025-10-22 18:00:00,2025-10-22 20:00:00,114.02
Denmark,DNK,2025-10-22 19:00:00,2025-10-22 21:00:00,93.55
Denmark,DNK,2025-10-22 20:00:00,2025-10-22 22:00:00,95.72
Denmark,DNK,2025-10-22 21:00:00,2025-10-22 23:00:00,88.35
Denmark,DNK,2025-10-22 22:00:00,2025-10-23 00:00:00,78.81
Denmark,DNK,2025-10-22 23:00:00,2025-10-23 01:00:00,83.23
Denmark,DNK,2025-10-23 00:00:00,2025-10-23 02:00:00,82.02
Denmark,DNK,2025-10-23 01:00:00,2025-10-23 03:00:00,83.21
Denmark,DNK,2025-10-23 02:00:00,2025-10-23 04:00:00,85.8
Denmark,DNK,2025-10-23 03:00:00,2025-10-23 05:00:00,90.64
Denmark,DNK,2025-10-23 04:00:00,2025-10-23 06:00:00,104.72
Denmark,DNK,2025-10-23 05:00:00,2025-10-23 07:00:00,137.49
Denmark,DNK,2025-10-23 06:00:00,2025-10-23 08:00:00,161.68
Denmark,DNK,2025-10-23 07:00:00,2025-10-23 09:00:00,128.42
Denmark,DNK,2025-10-23 08:00:00,2025-10-23 10:00:00,104.1
Denmark,DNK,2025-10-23 09:00:00,2025-10-23 11:00:00,93.02
Denmark,DNK,2025-10-23 10:00:00,2025-10-23 12:00:00,80.58
Denmark,DNK,2025-10-23 11:00:00,2025-10-23 13:00:00,77.07
Denmark,DNK,2025-10-23 12:00:00,2025-10-23 14:00:00,75.42
Denmark,DNK,2025-10-23 13:00:00,2025-10-23 15:00:00,88.21
Denmark,DNK,2025-10-23 14:00:00,2025-10-23 16:00:00,93.36
Denmark,DNK,2025-10-23 15:00:00,2025-10-23 17:00:00,135.39
Denmark,DNK,2025-10-23 16:00:00,2025-10-23 18:00:00,194.21
Denmark,DNK,2025-10-23 17:00:00,2025-10-23 19:00:00,176.0
Denmark,DNK,2025-10-23 18:00:00,2025-10-23 20:00:00,111.71
Denmark,DNK,2025-10-23 19:00:00,2025-10-23 21:00:00,101.22
Denmark,DNK,2025-10-23 20:00:00,2025-10-23 22:00:00,102.93
Denmark,DNK,2025-10-23 21:00:00,2025-10-23 23:00:00,93.16
Denmark,DNK,2025-10-23 22:00:00,2025-10-24 00:00:00,86.76
Denmark,DNK,2025-10-23 23:00:00,2025-10-24 01:00:00,80.11
Denmark,DNK,2025-10-24 00:00:00,2025-10-24 02:00:00,78.1
Denmark,DNK,2025-10-24 01:00:00,2025-10-24 03:00:00,75.67
Denmark,DNK,2025-10-24 02:00:00,2025-10-24 04:00:00,71.36
Denmark,DNK,2025-10-24 03:00:00,2025-10-24 05:00:00,80.17
Denmark,DNK,2025-10-24 04:00:00,2025-10-24 06:00:00,100.35
Denmark,DNK,2025-10-24 05:00:00,2025-10-24 07:00:00,141.86
Denmark,DNK,2025-10-24 06:00:00,2025-10-24 08:00:00,165.39
Denmark,DNK,2025-10-24 07:00:00,2025-10-24 09:00:00,117.3
Denmark,DNK,2025-10-24 08:00:00,2025-10-24 10:00:00,101.91
Denmark,DNK,2025-10-24 09:00:00,2025-10-24 11:00:00,93.05
Denmark,DNK,2025-10-24 10:00:00,2025-10-24 12:00:00,83.96
Denmark,DNK,2025-10-24 11:00:00,2025-10-24 13:00:00,79.15
Denmark,DNK,2025-10-24 12:00:00,2025-10-24 14:00:00,81.51
Denmark,DNK,2025-10-24 13:00:00,2025-10-24 15:00:00,95.7
Denmark,DNK,2025-10-24 14:00:00,2025-10-24 16:00:00,111.45
Denmark,DNK,2025-10-24 15:00:00,2025-10-24 17:00:00,123.58
Denmark,DNK,2025-10-24 16:00:00,2025-10-24 18:00:00,138.7
Denmark,DNK,2025-10-24 17:00:00,2025-10-24 19:00:00,114.19
Denmark,DNK,2025-10-24 18:00:00,2025-10-24 20:00:00,96.61
Denmark,DNK,2025-10-24 19:00:00,2025-10-24 21:00:00,93.64
Denmark,DNK,2025-10-24 20:00:00,2025-10-24 22:00:00,89.9
Denmark,DNK,2025-10-24 21:00:00,2025-10-24 23:00:00,83.61
Denmark,DNK,2025-10-24 22:00:00,2025-10-25 00:00:00,82.5
Denmark,DNK,2025-10-24 23:00:00,2025-10-25 01:00:00,82.07
Denmark,DNK,2025-10-25 00:00:00,2025-10-25 02:00:00,79.69
Denmark,DNK,2025-10-25 01:00:00,2025-10-25 03:00:00,82.6
Denmark,DNK,2025-10-25 02:00:00,2025-10-25 04:00:00,84.47
Denmark,DNK,2025-10-25 03:00:00,2025-10-25 05:00:00,94.59
Denmark,DNK,2025-10-25 04:00:00,2025-10-25 06:00:00,108.94
Denmark,DNK,2025-10-25 05:00:00,2025-10-25 07:00:00,123.75
Denmark,DNK,2025-10-25 06:00:00,2025-10-25 08:00:00,150.59
Denmark,DNK,2025-10-25 07:00:00,2025-10-25 09:00:00,122.43
Denmark,DNK,2025-10-25 08:00:00,2025-10-25 10:00:00,108.15
Denmark,DNK,2025-10-25 09:00:00,2025-10-25 11:00:00,93.9
Denmark,DNK,2025-10-25 10:00:00,2025-10-25 12:00:00,81.08
Denmark,DNK,2025-10-25 11:00:00,2025-10-25 13:00:00,78.18
Denmark,DNK,2025-10-25 12:00:00,2025-10-25 14:00:00,82.47
Denmark,DNK,2025-10-25 13:00:00,2025-10-25 15:00:00,99.33
Denmark,DNK,2025-10-25 14:00:00,2025-10-25 16:00:00,118.03
Denmark,DNK,2025-10-25 15:00:00,2025-10-25 17:00:00,158.73
Denmark,DNK,2025-10-25 16:00:00,2025-10-25 18:00:00,227.32
Denmark,DNK,2025-10-25 17:00:00,2025-10-25 19:00:00,184.85
