,electricity_demand,heat_demand
2025-03-01 06:00:00,122.71746282383737,148.56836817425256
2025-03-01 07:00:00,122.44819088485276,146.2027233622398
2025-03-01 08:00:00,118.78830340307684,150.69865114849688
2025-03-01 09:00:00,129.50267879685038,154.247288543105
2025-03-01 10:00:00,117.013389544552,147.21630521713027
2025-03-01 11:00:00,117.67930957133753,150.7427856180168
2025-03-01 12:00:00,121.71382540911677,147.6262290217232
2025-03-01 13:00:00,127.44754213959207,152.14390462563858
2025-03-01 14:00:00,118.67256277367542,148.43423040603815
2025-03-01 15:00:00,120.46759211361072,147.56752435408143
2025-03-01 16:00:00,124.58079764603674,147.94908315232954
2025-03-01 17:00:00,121.37907311490603,153.94930344879708
2025-03-01 18:00:00,120.51248851606528,151.0325530530044
2025-03-01 19:00:00,123.29673085160296,149.45772349594262
2025-03-01 20:00:00,122.50080377556458,152.99027231761184
2025-03-01 21:00:00,124.8578634479937,149.6939660037451
2025-03-01 22:00:00,125.72412471499776,157.48230751623018
2025-03-01 23:00:00,122.85376590731732,147.06342595883496
2025-03-02 00:00:00,122.8908553674467,151.08079962722536
2025-03-02 01:00:00,122.74074645830557,145.07458740311213
2025-03-02 02:00:00,123.64841143957716,150.44664781017883
2025-03-02 03:00:00,122.42898197212575,143.8652925699782
2025-03-02 04:00:00,122.34393303493329,156.07734109469575
2025-03-02 05:00:00,126.0177605176596,156.26039799020575
2025-03-02 06:00:00,127.05817474678796,156.43067707434523
2025-03-02 07:00:00,118.0689349394293,152.73595617420193
2025-03-02 08:00:00,122.7032394658494,148.27382398707724
2025-03-02 09:00:00,120.68848378316454,148.7528639233205
2025-03-02 10:00:00,121.90284677204262,160.48662144760343
2025-03-02 11:00:00,124.1243010974758,160.09513798726886
2025-03-02 12:00:00,125.00585029657714,153.6103109667036
2025-03-02 13:00:00,122.74172420476508,150.49993336519745
2025-03-02 14:00:00,117.41843076343754,160.0015688810985
2025-03-02 15:00:00,120.3434373903711,149.76605832517558
2025-03-02 16:00:00,126.0079639099622,154.46271093984123
2025-03-02 17:00:00,115.17683909013098,160.15790488322807
2025-03-02 18:00:00,127.03981026158203,149.2958363082129
2025-03-02 19:00:00,125.12038054338817,157.7028084996401
2025-03-02 20:00:00,127.58412623455744,156.23840196918673
2025-03-02 21:00:00,123.11853785859662,153.5166627080817
2025-03-02 22:00:00,117.60841096295948,148.8254592393626
2025-03-02 23:00:00,125.16182575660484,150.24853903156898
2025-03-03 00:00:00,127.7725309966733,155.39582698881156
2025-03-03 01:00:00,126.80028846292942,146.90943907198223
2025-03-03 02:00:00,122.115312101249,154.75710584680434
2025-03-03 03:00:00,124.44063984164264,156.88561153556302
2025-03-03 04:00:00,122.65851892638348,159.18312859676877
2025-03-03 05:00:00,121.8755950286381,147.3416090489051
2025-03-03 06:00:00,127.27561693310106,160.99068770536786
2025-03-03 07:00:00,120.89259575501237,162.96201015970752
2025-03-03 08:00:00,121.87916412076903,156.61137125108183
2025-03-03 09:00:00,121.3236310967682,149.44546509006207
2025-03-03 10:00:00,120.23972850275388,153.0699246308498
2025-03-03 11:00:00,125.2241401679742,154.54691106685388
2025-03-03 12:00:00,128.34349047964236,156.2112988778492
2025-03-03 13:00:00,124.37808763125996,155.04262566321378
2025-03-03 14:00:00,120.4888583150954,156.41192743126098
2025-03-03 15:00:00,127.59896115596818,154.6253937500465
2025-03-03 16:00:00,130.2088953997337,156.47732561019
2025-03-03 17:00:00,123.28535735075307,152.9214672173863
2025-03-03 18:00:00,123.8603421233723,153.60507133861313
2025-03-03 19:00:00,126.91452868568368,152.48742094305018
2025-03-03 20:00:00,130.30432606616282,165.025002495328
2025-03-03 21:00:00,123.9499714798124,162.82897784785968
2025-03-03 22:00:00,121.58249967413369,158.35631996719636
2025-03-03 23:00:00,127.54408090937449,162.27637007689597
2025-03-04 00:00:00,128.11660135256608,159.7117038280286
2025-03-04 01:00:00,125.80695452093693,156.69491596720152
2025-03-04 02:00:00,124.18290947506723,148.32945254894116
2025-03-04 03:00:00,128.90877566294913,154.6148198693473
2025-03-04 04:00:00,127.5776539446382,154.31835647090253
2025-03-04 05:00:00,123.75571723025948,150.3956479155092
2025-03-04 06:00:00,126.27535238833444,148.69725682138431
2025-03-04 07:00:00,122.139551780776,158.65827110968507
2025-03-04 08:00:00,128.31850893443342,157.88335917697373
2025-03-04 09:00:00,125.5398523196096,150.48956812742014
2025-03-04 10:00:00,125.08468356816064,152.6624235331339
2025-03-04 11:00:00,126.35799855523564,162.2627333764638
2025-03-04 12:00:00,126.64188932747406,152.13248366190052
2025-03-04 13:00:00,129.26963430499256,157.43883863996487
2025-03-04 14:00:00,128.42152270906425,155.6993596172487
2025-03-04 15:00:00,126.24195484311582,159.24300003480457
2025-03-04 16:00:00,129.06463876230157,152.49309604986243
2025-03-04 17:00:00,128.03781331106714,157.28601893769283
2025-03-04 18:00:00,125.61728104977212,157.7406928453596
2025-03-04 19:00:00,126.58391066789892,158.10896917375447
2025-03-04 20:00:00,126.57388407421892,157.41392203056134
2025-03-04 21:00:00,128.5943224569775,158.80158503042543
2025-03-04 22:00:00,126.03695006886088,168.09686957327986
2025-03-04 23:00:00,126.0257593846934,170.00347582781384
2025-03-05 00:00:00,133.1617132315551,154.0593605993196
2025-03-05 01:00:00,130.13258325595797,145.72216190895415
2025-03-05 02:00:00,125.08898732998348,160.34826582686878
2025-03-05 03:00:00,129.14049771701735,158.35893703469708
2025-03-05 04:00:00,127.83907917548254,162.78923827443492
2025-03-05 05:00:00,128.71450154900776,158.96427752180406
2025-03-05 06:00:00,128.0071518512805,157.8881475752138
2025-03-05 07:00:00,131.21879252486744,163.29439756779786
2025-03-05 08:00:00,128.7409152753244,164.04795718343928
2025-03-05 09:00:00,127.57142686660156,150.82489266733944
2025-03-05 10:00:00,130.93734864316642,153.72774597651946
2025-03-05 11:00:00,128.56315742140782,157.33533750170082
2025-03-05 12:00:00,128.27970110081156,158.4074534824473
2025-03-05 13:00:00,128.9087301977284,156.83674637350882
2025-03-05 14:00:00,127.73666263487294,160.18852559428146
2025-03-05 15:00:00,128.09542465114873,163.0482676187478
2025-03-05 16:00:00,126.3573369317887,166.73096925167795
2025-03-05 17:00:00,125.913015571328,161.06108234906415
2025-03-05 18:00:00,125.21931859809492,153.9533613652767
2025-03-05 19:00:00,124.08700495047836,157.5260736848805
2025-03-05 20:00:00,125.67113687880678,157.93352775666267
2025-03-05 21:00:00,127.83422772544958,160.93023002875614
2025-03-05 22:00:00,128.7125238134103,160.3440112332431
2025-03-05 23:00:00,127.63482268545845,168.7006956304589
2025-03-06 00:00:00,121.42653902819768,156.1860838223052
2025-03-06 01:00:00,133.2617382968475,160.4617318923945
2025-03-06 02:00:00,131.8411387484031,170.35525536845242
2025-03-06 03:00:00,129.962083394297,155.6987693561276
2025-03-06 04:00:00,134.3897645413992,159.39303600459115
2025-03-06 05:00:00,125.77706903810736,153.98475888493843
2025-03-06 06:00:00,134.4132828088504,159.16084194510955
2025-03-06 07:00:00,125.8953855131374,154.88994200270082
2025-03-06 08:00:00,129.54723315083987,164.06502389242252
2025-03-06 09:00:00,125.04886750641457,159.60697377697414
2025-03-06 10:00:00,128.95318753585246,154.23211894930787
2025-03-06 11:00:00,130.1056934018066,163.15003239676977
2025-03-06 12:00:00,128.5205717403899,159.88297292815147
2025-03-06 13:00:00,131.16308138139198,163.78554293523885
2025-03-06 14:00:00,129.35465357016042,153.3192970819599
2025-03-06 15:00:00,127.52587948043092,160.93724572680674
2025-03-06 16:00:00,127.42754688766809,162.99469531429864
2025-03-06 17:00:00,131.59493857294183,157.04530980391604
2025-03-06 18:00:00,127.234526371743,152.9007388263231
2025-03-06 19:00:00,131.97485897113418,159.02061258282745
2025-03-06 20:00:00,132.92902307656072,165.40146416696956
2025-03-06 21:00:00,124.28632148390092,164.92211472410958
2025-03-06 22:00:00,132.72215308218446,157.1812317465035
2025-03-06 23:00:00,135.53488613092557,152.93819085370924
2025-03-07 00:00:00,130.13920453765516,157.22729465230154
2025-03-07 01:00:00,131.2093500165537,157.0697092070097
2025-03-07 02:00:00,132.55134456155804,161.67256250497445
2025-03-07 03:00:00,128.6414376729891,158.94287710400556
2025-03-07 04:00:00,130.04160425092013,155.7284425216208
2025-03-07 05:00:00,125.57836496275134,165.042278887924
2025-03-07 06:00:00,129.962387744445,160.2486119960778
2025-03-07 07:00:00,131.0656550640143,161.74839734073532
2025-03-07 08:00:00,131.14396009897658,150.97054385954084
2025-03-07 09:00:00,132.8152109618392,147.49761243756
2025-03-07 10:00:00,127.31730814713607,152.45398577432064
2025-03-07 11:00:00,128.0659828027706,157.2610859447572
2025-03-07 12:00:00,135.37172242317857,162.56698047327353
2025-03-07 13:00:00,129.2549199673251,147.9946707365797
2025-03-07 14:00:00,130.32601706432638,167.69017602424933
2025-03-07 15:00:00,129.54420067034744,160.59806092937373
2025-03-07 16:00:00,127.29880650783942,166.56532395150404
2025-03-07 17:00:00,134.65235657733305,155.351918532287
2025-03-07 18:00:00,128.21588515197695,162.31828905860124
2025-03-07 19:00:00,126.43365251340708,160.2414887343818
2025-03-07 20:00:00,128.47910602175844,163.91975841893947
2025-03-07 21:00:00,123.84132355881688,158.67748472599487
2025-03-07 22:00:00,127.90698973967396,162.22692817966143
2025-03-07 23:00:00,126.97017174146964,165.38553412888265
2025-03-08 00:00:00,131.7398426778829,156.63167531564207
2025-03-08 01:00:00,127.87960623656318,161.11107011769104
2025-03-08 02:00:00,132.57484497314982,150.47212198030152
2025-03-08 03:00:00,134.11776056940914,163.43482368551796
2025-03-08 04:00:00,132.27600045774489,169.70578716619454
2025-03-08 05:00:00,129.2957651488939,153.71974977673068
2025-03-08 06:00:00,130.37401810390676,159.49376831165026
2025-03-08 07:00:00,125.38375279805273,164.36111412305547
2025-03-08 08:00:00,129.5646903375383,160.12311582243478
2025-03-08 09:00:00,127.39132119591238,160.79813435757902
2025-03-08 10:00:00,132.06151072440304,158.02353437333696
2025-03-08 11:00:00,137.70197014379983,157.84295171062686
2025-03-08 12:00:00,131.4876453228357,159.5547096469874
2025-03-08 13:00:00,124.01851313115873,160.2002906887195
2025-03-08 14:00:00,128.9112816182521,154.08776588910868
2025-03-08 15:00:00,130.3647688306571,159.6671861248036
2025-03-08 16:00:00,130.2609772602352,167.84157467800105
2025-03-08 17:00:00,127.80735949487295,157.9041299037547
2025-03-08 18:00:00,130.73585288025524,153.81370273797128
2025-03-08 19:00:00,126.27193880284692,159.24236097367293
2025-03-08 20:00:00,127.16346372578064,156.42512583321437
2025-03-08 21:00:00,131.9336164073395,153.30451435591868
2025-03-08 22:00:00,126.94655252766545,160.68938452896802
2025-03-08 23:00:00,131.6047811153849,156.43873611315271
2025-03-09 00:00:00,125.87764463721926,156.86246512692105
2025-03-09 01:00:00,135.275689152457,160.74834840300872
2025-03-09 02:00:00,127.65286349638626,152.30980028678675
2025-03-09 03:00:00,129.29842192937795,151.26157339353267
2025-03-09 04:00:00,130.95429687498904,163.31681806422748
2025-03-09 05:00:00,128.2587302449335,150.30061209881637
2025-03-09 06:00:00,130.3766091091567,155.06300274940602
2025-03-09 07:00:00,131.6633612357024,150.93809338519986
2025-03-09 08:00:00,132.80931995931672,157.4967979275621
2025-03-09 09:00:00,132.29145183444533,162.05725326478228
2025-03-09 10:00:00,129.39029821725444,160.46741935232433
2025-03-09 11:00:00,129.4538959891584,171.85315825857563
2025-03-09 12:00:00,136.92847116221455,165.31572357708447
2025-03-09 13:00:00,132.7174602482904,155.2120037927595
2025-03-09 14:00:00,127.08826396339911,153.86845990822772
2025-03-09 15:00:00,130.13893665121284,173.3724118647937
2025-03-09 16:00:00,128.81807636559404,165.13636581059544
2025-03-09 17:00:00,129.40133420266088,162.75418494077806
2025-03-09 18:00:00,126.10198121056708,160.1647257447694
2025-03-09 19:00:00,128.53712662297897,161.1405041635119
2025-03-09 20:00:00,135.18929440784163,152.34426071084778
2025-03-09 21:00:00,131.47288917915853,160.52085612751586
2025-03-09 22:00:00,122.24251302285536,160.0721542346048
2025-03-09 23:00:00,133.34580988423133,155.17494519123008
2025-03-10 00:00:00,132.94347677937466,156.9819559428048
2025-03-10 01:00:00,128.5749892515348,167.22872713167183
2025-03-10 02:00:00,131.78220245439857,159.0045372215746
2025-03-10 03:00:00,127.0290921582355,169.96314630335266
2025-03-10 04:00:00,128.1727135720746,150.88008353843674
2025-03-10 05:00:00,134.0546253982547,156.94833538511642
2025-03-10 06:00:00,128.7186182088387,151.79741557221325
2025-03-10 07:00:00,123.89875357214746,153.46083628855325
2025-03-10 08:00:00,129.29149918588138,155.3403803259289
2025-03-10 09:00:00,129.21842593625354,161.03073924884956
2025-03-10 10:00:00,133.02140299484415,160.7604281421257
2025-03-10 11:00:00,129.44073863068033,156.00127776601502
2025-03-10 12:00:00,128.1037424559156,148.22949160355356
2025-03-10 13:00:00,132.47374789167964,166.72704382114676
2025-03-10 14:00:00,129.6703723978271,157.87917812014197
2025-03-10 15:00:00,127.02669026523208,153.6953074584235
2025-03-10 16:00:00,132.70984420070766,160.61950542443324
2025-03-10 17:00:00,129.79326890305643,160.2345094621219
2025-03-10 18:00:00,129.18783481023684,157.56567458519868
2025-03-10 19:00:00,129.67889897150616,159.8878288754787
2025-03-10 20:00:00,125.89863157952678,153.33548749173647
2025-03-10 21:00:00,127.4924867410004,162.87501228541782
2025-03-10 22:00:00,129.0503582464584,154.0552749671757
2025-03-10 23:00:00,128.41913528580045,155.97527809435735
2025-03-11 00:00:00,132.78328361678098,162.21000754908906
2025-03-11 01:00:00,129.5804469466053,164.94802421347546
2025-03-11 02:00:00,131.4545336000092,166.81869467233167
2025-03-11 03:00:00,128.8789646096908,164.1297697382961
2025-03-11 04:00:00,131.9799677733197,157.19074140307242
2025-03-11 05:00:00,129.96337926750374,151.06563065228198
2025-03-11 06:00:00,128.77012391162734,165.75514038347643
2025-03-11 07:00:00,128.6484553554807,165.54178456688268
2025-03-11 08:00:00,125.78280959148682,155.28624470359225
2025-03-11 09:00:00,130.12407517619627,163.20927320491012
2025-03-11 10:00:00,128.43930111556728,156.89902634952273
2025-03-11 11:00:00,127.00991460451638,166.02227490261865
2025-03-11 12:00:00,131.7906419741826,155.89693334972745
2025-03-11 13:00:00,124.67536896340948,168.31927347883638
2025-03-11 14:00:00,127.1126871719854,162.3107775962739
2025-03-11 15:00:00,131.4168896379221,167.32145761501343
2025-03-11 16:00:00,129.23326478488386,155.9677096138737
2025-03-11 17:00:00,128.09548915068842,160.26421395586766
2025-03-11 18:00:00,128.94385734172803,153.34445072055576
2025-03-11 19:00:00,128.68028425941998,162.36198800686944
2025-03-11 20:00:00,123.5426668869221,162.58786218996548
2025-03-11 21:00:00,126.99490292653668,170.0278081735865
2025-03-11 22:00:00,132.8417124533862,160.4023464759432
2025-03-11 23:00:00,125.96306245754118,161.56150587440314
2025-03-12 00:00:00,126.93445131152198,155.53520247131607
2025-03-12 01:00:00,126.21224737158587,160.54400652468962
2025-03-12 02:00:00,127.52325885108124,155.88484847759773
2025-03-12 03:00:00,125.98157421463507,158.31024650281796
2025-03-12 04:00:00,129.13725254671976,158.54960634797456
2025-03-12 05:00:00,128.21450460837036,155.8610400047537
2025-03-12 06:00:00,129.8881984425022,157.8822810798911
2025-03-12 07:00:00,124.3591821525163,155.63552980251606
2025-03-12 08:00:00,126.43489705705016,155.5572628805297
2025-03-12 09:00:00,126.7221302771013,162.78262142944908
2025-03-12 10:00:00,128.70908942910432,158.2192169079706
2025-03-12 11:00:00,124.90481058165898,159.0198055342815
2025-03-12 12:00:00,129.97324013246376,149.93975487476106
2025-03-12 13:00:00,130.72681327129624,159.2848581588954
2025-03-12 14:00:00,124.14172466917148,159.7604590319544
2025-03-12 15:00:00,125.57598990730128,155.0569154785382
2025-03-12 16:00:00,125.39257688621916,167.41351979239892
2025-03-12 17:00:00,134.82479309113828,145.48149815618547
2025-03-12 18:00:00,125.57670181781496,160.78823781229136
2025-03-12 19:00:00,131.83755508541574,160.36870278372166
2025-03-12 20:00:00,122.94257278228012,159.45038342759702
2025-03-12 21:00:00,123.71082370967036,157.56084013635655
2025-03-12 22:00:00,124.55679316834112,159.3700033770109
2025-03-12 23:00:00,124.01589581783531,160.89384114995437
2025-03-13 00:00:00,125.68515592180074,152.85941420511625
2025-03-13 01:00:00,124.29794185678232,157.92025457584725
2025-03-13 02:00:00,123.9012166139238,155.442657182011
2025-03-13 03:00:00,129.76916754603283,150.8249095554853
2025-03-13 04:00:00,129.8991925092579,159.81366151478483
2025-03-13 05:00:00,129.00931585807174,153.33962423952565
2025-03-13 06:00:00,127.66659733439865,148.6053070937483
2025-03-13 07:00:00,126.3055679320166,153.3317854311697
2025-03-13 08:00:00,124.4685539020726,151.96515148360467
2025-03-13 09:00:00,123.03205451240886,161.0339220726247
2025-03-13 10:00:00,126.91197387411634,156.58895246660867
2025-03-13 11:00:00,122.23313890932032,162.6659438154104
2025-03-13 12:00:00,122.70289913981196,152.35188077117292
2025-03-13 13:00:00,129.0736270142276,159.98573660509567
2025-03-13 14:00:00,131.246658156686,169.7428256055593
2025-03-13 15:00:00,126.65402371800556,157.25430063914183
2025-03-13 16:00:00,128.72254556526013,159.71141841999196
2025-03-13 17:00:00,124.59427856859652,158.7994118420555
2025-03-13 18:00:00,121.24706908533008,148.14971500646402
2025-03-13 19:00:00,127.02449846192305,158.11707009340455
2025-03-13 20:00:00,126.82337253475816,156.6477861681958
2025-03-13 21:00:00,125.25766536500424,153.74392278637197
2025-03-13 22:00:00,124.24232785628745,150.5492723595784
2025-03-13 23:00:00,127.78252511748607,158.36580958337797
2025-03-14 00:00:00,121.8647833169917,149.95996371922104
2025-03-14 01:00:00,122.42638488605304,165.41595464613448
2025-03-14 02:00:00,121.64881178800178,155.2439767257237
2025-03-14 03:00:00,124.85312069632326,148.48166656948325
2025-03-14 04:00:00,121.25926444516114,151.9529620898472
2025-03-14 05:00:00,122.39463516783758,153.05669001793422
2025-03-14 06:00:00,122.25419521042852,166.43334516672934
2025-03-14 07:00:00,123.51342447542226,149.87230473837664
2025-03-14 08:00:00,119.75660654622386,153.63764356917886
2025-03-14 09:00:00,124.40352358433312,151.4527667588962
2025-03-14 10:00:00,127.80670208642545,156.56108356233972
2025-03-14 11:00:00,124.39385709584874,151.3779659103732
2025-03-14 12:00:00,128.53365311164603,148.2144063465435
2025-03-14 13:00:00,127.83371134310406,152.85524388649227
2025-03-14 14:00:00,126.08667502134074,152.2565006629359
2025-03-14 15:00:00,123.89901208312484,150.71373266709412
2025-03-14 16:00:00,123.6636775918562,150.90212463263433
2025-03-14 17:00:00,125.80854044599336,159.4406201183086
2025-03-14 18:00:00,122.2628424840331,151.83915324120767
2025-03-14 19:00:00,117.710759393609,147.68768333561923
2025-03-14 20:00:00,124.75456098515872,150.96796900385056
2025-03-14 21:00:00,119.8053356519778,153.4702198391097
2025-03-14 22:00:00,120.23188184172736,146.43695734354174
2025-03-14 23:00:00,123.03851835823046,161.16773631427512
2025-03-15 00:00:00,122.6717956267488,157.2950676469406
2025-03-15 01:00:00,118.64005571217824,160.02714624921902
2025-03-15 02:00:00,123.29166380624146,154.75582974128045
2025-03-15 03:00:00,125.61231478930353,142.24540855606986
2025-03-15 04:00:00,119.24738371241769,160.3090770064076
2025-03-15 05:00:00,126.36818278320614,148.2328909921104
2025-03-15 06:00:00,117.78836227446088,148.55794102984024
2025-03-15 07:00:00,128.73881258774068,153.16846587440506
2025-03-15 08:00:00,121.0708535800068,159.195784104808
2025-03-15 09:00:00,122.65911576949196,157.48870044877327
2025-03-15 10:00:00,116.46363505029105,156.67114136862813
2025-03-15 11:00:00,121.87064554008238,150.49791847511753
2025-03-15 12:00:00,122.65967114015795,150.33618697654285
2025-03-15 13:00:00,121.6327679812739,153.62097263347272
2025-03-15 14:00:00,120.11890550142137,151.1577945261608
2025-03-15 15:00:00,118.88522031149128,156.1715034037215
2025-03-15 16:00:00,125.03313550797291,155.7921439718371
2025-03-15 17:00:00,121.65050144555222,154.5147866464219
2025-03-15 18:00:00,126.09675013973306,138.84468660133587
2025-03-15 19:00:00,119.81135347133332,152.0307423541044
2025-03-15 20:00:00,120.0026245220722,150.76273919852537
2025-03-15 21:00:00,123.6699059355205,152.06325121052964
2025-03-15 22:00:00,116.27022544715788,147.36752714043655
2025-03-15 23:00:00,117.41470592111578,144.43116644957843
2025-03-16 00:00:00,124.26342113191107,153.28665861772677
2025-03-16 01:00:00,117.37096521062745,149.10526040963674
2025-03-16 02:00:00,115.34535131826613,153.67596933271176
2025-03-16 03:00:00,126.32376590549882,147.36361245285568
2025-03-16 04:00:00,116.4523600158935,157.7133661619795
2025-03-16 05:00:00,121.10175444744256,155.55472046531187
2025-03-16 06:00:00,120.67219583509402,151.9490757996506
2025-03-16 07:00:00,111.94856606267676,149.31400894560124
2025-03-16 08:00:00,119.49398349178716,154.55797895028158
2025-03-16 09:00:00,121.55663669558608,152.1741360233358
2025-03-16 10:00:00,121.18977236012428,151.3197651552207
2025-03-16 11:00:00,122.7528444645011,155.25660946088863
2025-03-16 12:00:00,118.79524364219311,157.09039835894262
2025-03-16 13:00:00,122.0106691107088,143.6110998620046
2025-03-16 14:00:00,117.72061584861105,144.53668251610222
2025-03-16 15:00:00,115.47266318947108,145.80276181131543
2025-03-16 16:00:00,115.72636386042532,142.10742599925126
2025-03-16 17:00:00,115.14872837749256,149.22131711523306
2025-03-16 18:00:00,122.47936165121553,152.45118602376448
2025-03-16 19:00:00,114.82246651330824,149.2590955657222
2025-03-16 20:00:00,120.10393218066838,146.611207450656
2025-03-16 21:00:00,118.39972305360894,154.82978442147203
2025-03-16 22:00:00,118.80528728135108,149.81601501773673
2025-03-16 23:00:00,123.11985566774752,150.74394861898
2025-03-17 00:00:00,117.62962189677964,154.71607802292425
2025-03-17 01:00:00,120.69565435148048,148.24463997257575
2025-03-17 02:00:00,118.88956685241132,159.07794716139142
2025-03-17 03:00:00,118.23693468091308,146.45391637845233
2025-03-17 04:00:00,125.50910683744134,158.5989404868464
2025-03-17 05:00:00,114.20148175267116,143.65183108025514
2025-03-17 06:00:00,122.30931546575398,151.02934447384385
2025-03-17 07:00:00,120.32766404710893,145.14578350660784
2025-03-17 08:00:00,116.83651114902992,153.87291671783075
2025-03-17 09:00:00,123.07980681974637,145.8006882281294
2025-03-17 10:00:00,112.56441536926202,149.56310165964803
2025-03-17 11:00:00,116.4604754210994,144.77306541278878
2025-03-17 12:00:00,114.31749964770248,152.62907212884278
2025-03-17 13:00:00,119.09651462686637,144.58150792905627
2025-03-17 14:00:00,114.4385429174272,156.19480944470206
2025-03-17 15:00:00,118.9945569687667,142.71537959373578
2025-03-17 16:00:00,117.0538505979075,140.88502025373143
2025-03-17 17:00:00,116.09306342218105,152.28888564054472
2025-03-17 18:00:00,118.61520894744008,144.49104900802251
2025-03-17 19:00:00,116.56172670497078,147.3314050095373
2025-03-17 20:00:00,114.02019966410252,145.67489842410103
2025-03-17 21:00:00,125.6089298550629,140.6417695503945
2025-03-17 22:00:00,115.66221591978744,146.7387491481832
2025-03-17 23:00:00,110.39000250013474,153.36740921545228
2025-03-18 00:00:00,114.43585741659274,151.97783850228475
2025-03-18 01:00:00,113.07986440858328,148.0406582868311
2025-03-18 02:00:00,119.27989530633884,152.36279992339283
2025-03-18 03:00:00,117.6864091559249,141.42385825367927
2025-03-18 04:00:00,117.83781675735963,145.0144067074636
2025-03-18 05:00:00,115.45207828994307,148.54117039110585
2025-03-18 06:00:00,115.64480812992568,145.83078473701087
2025-03-18 07:00:00,115.29103026205708,145.1697069204973
2025-03-18 08:00:00,116.0814658923794,140.32182678318034
2025-03-18 09:00:00,118.75253042649734,135.8398231771893
2025-03-18 10:00:00,117.17650945204278,150.2576153392749
2025-03-18 11:00:00,117.59064881162054,147.30641818901907
2025-03-18 12:00:00,117.51129374584916,150.52260891215204
2025-03-18 13:00:00,118.5885361777138,143.74902915477674
2025-03-18 14:00:00,116.72254151639945,142.2942019676407
2025-03-18 15:00:00,116.85781433260097,145.8140099477474
2025-03-18 16:00:00,119.27116925115534,149.97574877063994
2025-03-18 17:00:00,113.63340034888056,144.4712770279516
2025-03-18 18:00:00,112.98541055076215,149.56156421225913
2025-03-18 19:00:00,111.91929172095053,140.44551649054566
2025-03-18 20:00:00,115.950541882445,144.5945625257349
2025-03-18 21:00:00,109.76567196805956,144.97629797132677
2025-03-18 22:00:00,116.63873566545404,151.3842230968846
2025-03-18 23:00:00,114.8504382992242,146.21615457280544
2025-03-19 00:00:00,118.5080257177204,153.8344942097282
2025-03-19 01:00:00,113.01479383800223,138.2921217696598
2025-03-19 02:00:00,114.347385440384,145.6069348186929
2025-03-19 03:00:00,118.25110543493214,145.78148563095425
2025-03-19 04:00:00,118.96142333426718,147.91248238186705
2025-03-19 05:00:00,112.69945125915142,140.6731086741624
2025-03-19 06:00:00,115.21352017683304,153.09040817612572
2025-03-19 07:00:00,115.48008282467596,144.6616455989826
2025-03-19 08:00:00,115.64682191335734,139.09052413181928
2025-03-19 09:00:00,113.6675619905334,144.37516401641216
2025-03-19 10:00:00,118.22926294875774,142.81930513998626
2025-03-19 11:00:00,108.64622762179722,158.2315137838985
2025-03-19 12:00:00,112.98257920863604,149.49568791066434
2025-03-19 13:00:00,115.52080543450056,144.4253200147228
2025-03-19 14:00:00,115.4801474091739,143.54888954732985
2025-03-19 15:00:00,118.09863111777398,148.79563833833703
2025-03-19 16:00:00,117.56733744492594,148.96697206696314
2025-03-19 17:00:00,113.0487746564327,129.34764993575112
2025-03-19 18:00:00,117.73818736764602,147.05353941072087
2025-03-19 19:00:00,111.63006312694924,143.91202107817475
2025-03-19 20:00:00,116.49891059176264,137.15052933445227
2025-03-19 21:00:00,119.07232604313546,148.0418293059934
2025-03-19 22:00:00,117.22055585561807,154.8066636028445
2025-03-19 23:00:00,113.82845902629612,146.29512760986267
2025-03-20 00:00:00,112.45169993250876,148.94917845910942
2025-03-20 01:00:00,108.79761934733642,152.40398869593628
2025-03-20 02:00:00,114.25184230557916,139.1689126382363
2025-03-20 03:00:00,109.9118795484873,133.9696740065655
2025-03-20 04:00:00,110.81591725021086,146.4796515576002
2025-03-20 05:00:00,109.56136046435137,141.89554018435413
2025-03-20 06:00:00,111.69118852492426,136.2014982610365
2025-03-20 07:00:00,112.92772034544362,142.62077890822562
2025-03-20 08:00:00,113.77223515151516,146.58912827697114
2025-03-20 09:00:00,111.09013838167988,142.14679996409998
2025-03-20 10:00:00,116.04028461944212,138.8982953465814
2025-03-20 11:00:00,112.1491055063414,141.65618597882874
2025-03-20 12:00:00,110.35235852692335,142.6181435002132
2025-03-20 13:00:00,113.33672810289178,133.01043998803104
2025-03-20 14:00:00,118.49136032869374,141.88682706220882
2025-03-20 15:00:00,113.54956319390648,135.82237913357667
2025-03-20 16:00:00,111.39942746679604,145.7831241090223
2025-03-20 17:00:00,107.85006033446275,134.627231524885
2025-03-20 18:00:00,111.71919866558424,147.44089665125512
2025-03-20 19:00:00,113.02775633501878,140.27714661368472
2025-03-20 20:00:00,111.10631461762532,139.554178757532
2025-03-20 21:00:00,107.21954156424135,143.68796846547423
2025-03-20 22:00:00,109.61119416997624,137.8327181123696
2025-03-20 23:00:00,116.47426102882828,143.50437441681532
2025-03-21 00:00:00,116.36096814931872,138.39842126468545
2025-03-21 01:00:00,109.34793500254123,139.22417994853117
2025-03-21 02:00:00,113.97558177901772,143.98408226406514
2025-03-21 03:00:00,108.37162711990962,136.21444180554823
2025-03-21 04:00:00,116.0709070997114,135.53627174491476
2025-03-21 05:00:00,112.54486083140512,143.05028082477412
2025-03-21 06:00:00,114.60985856220292,141.6264348039064
2025-03-21 07:00:00,106.56802399632927,142.55676776192385
2025-03-21 08:00:00,113.69917791419114,143.3044627920236
